0,12,2,14,0,22
0,12,3,15,0,22
0,13,2,15,0,22
0,13,3,14,0,22
0,14,2,12,0,22
0,14,3,13,0,22
0,15,2,13,0,22
0,15,3,12,0,22
0,8,4,12,0,23
0,8,5,13,0,23
0,8,6,14,0,23
0,8,7,15,0,23
0,9,4,13,0,23
0,9,5,12,0,23
0,9,6,15,0,23
0,9,7,14,0,23
0,10,4,14,0,23
0,10,5,15,0,23
0,10,6,12,0,23
0,10,7,13,0,23
0,11,4,15,0,23
0,11,5,14,0,23
0,11,6,13,0,23
0,11,7,12,0,23
0,12,4,8,0,23
0,12,5,9,0,23
0,12,6,10,0,23
0,12,7,11,0,23
0,13,4,9,0,23
0,13,5,8,0,23
0,13,6,11,0,23
0,13,7,10,0,23
0,14,4,10,0,23
0,14,5,11,0,23
0,14,6,8,0,23
0,14,7,9,0,23
0,15,4,11,0,23
0,15,5,10,0,23
0,15,6,9,0,23
0,15,7,8,0,23
0,8,8,0,0,24
0,8,9,1,0,24
0,8,10,2,0,24
0,8,11,3,0,24
0,8,12,4,0,24
0,8,13,5,0,24
0,8,14,6,0,24
0,8,15,7,0,24
0,9,8,1,0,24
0,9,9,0,0,24
0,9,10,3,0,24
0,9,11,2,0,24
0,9,12,5,0,24
0,9,13,4,0,24
0,9,14,7,0,24
0,9,15,6,0,24
0,10,8,2,0,24
0,10,9,3,0,24
0,10,10,0,0,24
0,10,11,1,0,24
0,10,12,6,0,24
0,10,13,7,0,24
0,10,14,4,0,24
0,10,15,5,0,24
0,11,8,3,0,24
0,11,9,2,0,24
0,11,10,1,0,24
0,11,11,0,0,24
0,11,12,7,0,24
0,11,13,6,0,24
0,11,14,5,0,24
0,11,15,4,0,24
0,12,8,4,0,24
0,12,9,5,0,24
0,12,10,6,0,24
0,12,11,7,0,24
0,12,12,0,0,24
0,12,13,1,0,24
0,12,14,2,0,24
0,12,15,3,0,24
0,13,8,5,0,24
0,13,9,4,0,24
0,13,10,7,0,24
0,13,11,6,0,24
0,13,12,1,0,24
0,13,13,0,0,24
0,13,14,3,0,24
0,13,15,2,0,24
0,14,8,6,0,24
0,14,9,7,0,24
0,14,10,4,0,24
0,14,11,5,0,24
0,14,12,2,0,24
0,14,13,3,0,24
0,14,14,0,0,24
0,14,15,1,0,24
0,15,8,7,0,24
0,15,9,6,0,24
0,15,10,5,0,24
0,15,11,4,0,24
0,15,12,3,0,24
0,15,13,2,0,24
0,15,14,1,0,24
0,15,15,0,0,24
1,0,0,1,0,25
1,0,1,0,0,26
1,0,2,3,0,27
1,0,3,2,0,27
1,0,4,5,0,28
1,0,5,4,0,28
1,0,6,7,0,28
1,0,7,6,0,28
1,0,8,9,0,29
1,0,9,8,0,29
1,0,10,11,0,29
1,0,11,10,0,29
1,0,12,13,0,29
1,0,13,12,0,29
1,0,14,15,0,29
1,0,15,14,0,29
1,1,0,0,0,30
1,1,1,1,0,31
1,1,2,2,0,32
1,1,3,3,0,32
1,1,4,4,0,33
1,1,5,5,0,33
1,1,6,6,0,33
1,1,7,7,0,33
1,1,8,8,0,34
1,1,9,9,0,34
1,1,10,10,0,34
1,1,11,11,0,34
1,1,12,12,0,34
1,1,13,13,0,34
1,1,14,14,0,34
1,1,15,15,0,34
1,2,0,3,0,35
1,3,0,2,0,35
1,2,1,2,0,36
1,3,1,3,0,36
1,2,2,1,0,37
1,2,3,0,0,37
1,3,2,0,0,37
1,3,3,1,0,37
1,2,4,7,0,38
1,2,5,6,0,38
1,2,6,5,0,38
1,2,7,4,0,38
1,3,4,6,0,38
1,3,5,7,0,38
1,3,6,4,0,38
1,3,7,5,0,38
1,2,8,11,0,39
1,2,9,10,0,39
1,2,10,9,0,39
1,2,11,8,0,39
1,2,12,15,0,39
1,2,13,14,0,39
1,2,14,13,0,39
1,2,15,12,0,39
1,3,8,10,0,39
1,3,9,11,0,39
1,3,10,8,0,39
1,3,11,9,0,39
1,3,12,14,0,39
1,3,13,15,0,39
1,3,14,12,0,39
1,3,15,13,0,39
1,4,0,5,0,40
1,5,0,4,0,40
1,6,0,7,0,40
1,7,0,6,0,40
1,4,1,4,0,41
1,5,1,5,0,41
1,6,1,6,0,41
1,7,1,7,0,41
1,4,2,7,0,42
1,4,3,6,0,42
1,5,2,6,0,42
1,5,3,7,0,42
1,6,2,5,0,42
1,6,3,4,0,42
1,7,2,4,0,42
1,7,3,5,0,42
1,4,4,1,0,43
1,4,5,0,0,43
1,4,6,3,0,43
1,4,7,2,0,43
1,5,4,0,0,43
1,5,5,1,0,43
1,5,6,2,0,43
1,5,7,3,0,43
1,6,4,3,0,43
1,6,5,2,0,43
1,6,6,1,0,43
1,6,7,0,0,43
1,7,4,2,0,43
1,7,5,3,0,43
1,7,6,0,0,43
1,7,7,1,0,43
1,4,8,13,0,44
1,4,9,12,0,44
1,4,10,15,0,44
1,4,11,14,0,44
1,4,12,9,0,44
1,4,13,8,0,44
1,4,14,11,0,44
1,4,15,10,0,44
1,5,8,12,0,44
1,5,9,13,0,44
1,5,10,14,0,44
1,5,11,15,0,44
1,5,12,8,0,44
1,5,13,9,0,44
1,5,14,10,0,44
1,5,15,11,0,44
1,6,8,15,0,44
1,6,9,14,0,44
1,6,10,13,0,44
1,6,11,12,0,44
1,6,12,11,0,44
1,6,13,10,0,44
1,6,14,9,0,44
1,6,15,8,0,44
1,7,8,14,0,44
1,7,9,15,0,44
1,7,10,12,0,44
1,7,11,13,0,44
1,7,12,10,0,44
1,7,13,11,0,44
1,7,14,8,0,44
1,7,15,9,0,44
1,8,0,9,0,45
1,9,0,8,0,45
1,10,0,11,0,45
1,11,0,10,0,45
1,12,0,13,0,45
1,13,0,12,0,45
1,14,0,15,0,45
1,15,0,14,0,45
1,8,1,8,0,46
1,9,1,9,0,46
1,10,1,10,0,46
1,11,1,11,0,46
1,12,1,12,0,46
1,13,1,13,0,46
1,14,1,14,0,46
1,15,1,15,0,46
1,8,2,11,0,47
1,8,3,10,0,47
1,9,2,10,0,47
1,9,3,11,0,47
1,10,2,9,0,47
1,10,3,8,0,47
1,11,2,8,0,47
1,11,3,9,0,47
1,12,2,15,0,47
1,12,3,14,0,47
1,13,2,14,0,47
1,13,3,15,0,47
1,14,2,13,0,47
1,14,3,12,0,47
1,15,2,12,0,47
1,15,3,13,0,47
1,8,4,13,0,48
1,8,5,12,0,48
1,8,6,15,0,48
1,8,7,14,0,48
1,9,4,12,0,48
1,9,5,13,0,48
1,9,6,14,0,48
1,9,7,15,0,48
1,10,4,15,0,48
1,10,5,14,0,48
1,10,6,13,0,48
1,10,7,12,0,48
1,11,4,14,0,48
1,11,5,15,0,48
1,11,6,12,0,48
1,11,7,13,0,48
1,12,4,9,0,48
1,12,5,8,0,48
1,12,6,11,0,48
1,12,7,10,0,48
1,13,4,8,0,48
1,13,5,9,0,48
1,13,6,10,0,48
1,13,7,11,0,48
1,14,4,11,0,48
1,14,5,10,0,48
1,14,6,9,0,48
1,14,7,8,0,48
1,15,4,10,0,48
1,15,5,11,0,48
1,15,6,8,0,48
1,15,7,9,0,48
1,8,8,1,0,49
1,8,9,0,0,49
1,8,10,3,0,49
1,8,11,2,0,49
1,8,12,5,0,49
1,8,13,4,0,49
1,8,14,7,0,49
1,8,15,6,0,49
1,9,8,0,0,49
1,9,9,1,0,49
1,9,10,2,0,49
1,9,11,3,0,49
1,9,12,4,0,49
1,9,13,5,0,49
1,9,14,6,0,49
1,9,15,7,0,49
1,10,8,3,0,49
1,10,9,2,0,49
1,10,10,1,0,49
1,10,11,0,0,49
1,10,12,7,0,49
1,10,13,6,0,49
1,10,14,5,0,49
1,10,15,4,0,49
1,11,8,2,0,49
1,11,9,3,0,49
1,11,10,0,0,49
1,11,11,1,0,49
1,11,12,6,0,49
1,11,13,7,0,49
1,11,14,4,0,49
1,11,15,5,0,49
1,12,8,5,0,49
1,12,9,4,0,49
1,12,10,7,0,49
1,12,11,6,0,49
1,12,12,1,0,49
1,12,13,0,0,49
1,12,14,3,0,49
1,12,15,2,0,49
1,13,8,4,0,49
1,13,9,5,0,49
1,13,10,6,0,49
1,13,11,7,0,49
1,13,12,0,0,49
1,13,13,1,0,49
1,13,14,2,0,49
1,13,15,3,0,49
1,14,8,7,0,49
1,14,9,6,0,49
1,14,10,5,0,49
1,14,11,4,0,49
1,14,12,3,0,49
1,14,13,2,0,49
1,14,14,1,0,49
1,14,15,0,0,49
1,15,8,6,0,49
1,15,9,7,0,49
1,15,10,4,0,49
1,15,11,5,0,49
1,15,12,2,0,49
1,15,13,3,0,49
1,15,14,0,0,49
1,15,15,1,0,49
2,0,0,2,0,50
3,0,0,3,0,50
2,0,1,3,0,51
3,0,1,2,0,51
2,0,2,0,0,52
2,0,3,1,0,52
3,0,2,1,0,52
3,0,3,0,0,52
2,0,4,6,0,53
2,0,5,7,0,53
2,0,6,4,0,53
2,0,7,5,0,53
3,0,4,7,0,53
3,0,5,6,0,53
3,0,6,5,0,53
3,0,7,4,0,53
2,0,8,10,0,54
2,0,9,11,0,54
2,0,10,8,0,54
2,0,11,9,0,54
2,0,12,14,0,54
2,0,13,15,0,54
2,0,14,12,0,54
2,0,15,13,0,54
3,0,8,11,0,54
3,0,9,10,0,54
3,0,10,9,0,54
3,0,11,8,0,54
3,0,12,15,0,54
3,0,13,14,0,54
3,0,14,13,0,54
3,0,15,12,0,54
2,1,0,3,0,55
3,1,0,2,0,55
2,1,1,2,0,56
3,1,1,3,0,56
2,1,2,1,0,57
2,1,3,0,0,57
3,1,2,0,0,57
3,1,3,1,0,57
2,1,4,7,0,58
2,1,5,6,0,58
2,1,6,5,0,58
2,1,7,4,0,58
3,1,4,6,0,58
3,1,5,7,0,58
3,1,6,4,0,58
3,1,7,5,0,58
2,1,8,11,0,59
2,1,9,10,0,59
2,1,10,9,0,59
2,1,11,8,0,59
2,1,12,15,0,59
2,1,13,14,0,59
2,1,14,13,0,59
2,1,15,12,0,59
3,1,8,10,0,59
3,1,9,11,0,59
3,1,10,8,0,59
3,1,11,9,0,59
3,1,12,14,0,59
3,1,13,15,0,59
3,1,14,12,0,59
3,1,15,13,0,59
2,2,0,0,0,60
2,3,0,1,0,60
3,2,0,1,0,60
3,3,0,0,0,60
2,2,1,1,0,61
2,3,1,0,0,61
3,2,1,0,0,61
3,3,1,1,0,61
2,2,2,2,0,62
2,2,3,3,0,62
2,3,2,3,0,62
2,3,3,2,0,62
3,2,2,3,0,62
3,2,3,2,0,62
3,3,2,2,0,62
3,3,3,3,0,62
2,2,4,4,0,63
2,2,5,5,0,63
2,2,6,6,0,63
2,2,7,7,0,63
2,3,4,5,0,63
2,3,5,4,0,63
2,3,6,7,0,63
2,3,7,6,0,63
3,2,4,5,0,63
3,2,5,4,0,63
3,2,6,7,0,63
3,2,7,6,0,63
3,3,4,4,0,63
3,3,5,5,0,63
3,3,6,6,0,63
3,3,7,7,0,63
2,2,8,8,0,64
2,2,9,9,0,64
2,2,10,10,0,64
2,2,11,11,0,64
2,2,12,12,0,64
2,2,13,13,0,64
2,2,14,14,0,64
2,2,15,15,0,64
2,3,8,9,0,64
2,3,9,8,0,64
2,3,10,11,0,64
2,3,11,10,0,64
2,3,12,13,0,64
2,3,13,12,0,64
2,3,14,15,0,64
2,3,15,14,0,64
3,2,8,9,0,64
3,2,9,8,0,64
3,2,10,11,0,64
3,2,11,10,0,64
3,2,12,13,0,64
3,2,13,12,0,64
3,2,14,15,0,64
3,2,15,14,0,64
3,3,8,8,0,64
3,3,9,9,0,64
3,3,10,10,0,64
3,3,11,11,0,64
3,3,12,12,0,64
3,3,13,13,0,64
3,3,14,14,0,64
3,3,15,15,0,64
2,4,0,6,0,65
2,5,0,7,0,65
2,6,0,4,0,65
2,7,0,5,0,65
3,4,0,7,0,65
3,5,0,6,0,65
3,6,0,5,0,65
3,7,0,4,0,65
2,4,1,7,0,66
2,5,1,6,0,66
2,6,1,5,0,66
2,7,1,4,0,66
3,4,1,6,0,66
3,5,1,7,0,66
3,6,1,4,0,66
3,7,1,5,0,66
2,4,2,4,0,67
2,4,3,5,0,67
2,5,2,5,0,67
2,5,3,4,0,67
2,6,2,6,0,67
2,6,3,7,0,67
2,7,2,7,0,67
2,7,3,6,0,67
3,4,2,5,0,67
3,4,3,4,0,67
3,5,2,4,0,67
3,5,3,5,0,67
3,6,2,7,0,67
3,6,3,6,0,67
3,7,2,6,0,67
3,7,3,7,0,67
2,4,4,2,0,68
2,4,5,3,0,68
2,4,6,0,0,68
2,4,7,1,0,68
2,5,4,3,0,68
2,5,5,2,0,68
2,5,6,1,0,68
2,5,7,0,0,68
2,6,4,0,0,68
2,6,5,1,0,68
2,6,6,2,0,68
2,6,7,3,0,68
2,7,4,1,0,68
2,7,5,0,0,68
2,7,6,3,0,68
2,7,7,2,0,68
3,4,4,3,0,68
3,4,5,2,0,68
3,4,6,1,0,68
3,4,7,0,0,68
3,5,4,2,0,68
3,5,5,3,0,68
3,5,6,0,0,68
3,5,7,1,0,68
3,6,4,1,0,68
3,6,5,0,0,68
3,6,6,3,0,68
3,6,7,2,0,68
3,7,4,0,0,68
3,7,5,1,0,68
3,7,6,2,0,68
3,7,7,3,0,68
2,4,8,14,0,69
2,4,9,15,0,69
2,4,10,12,0,69
2,4,11,13,0,69
2,4,12,10,0,69
2,4,13,11,0,69
2,4,14,8,0,69
2,4,15,9,0,69
2,5,8,15,0,69
2,5,9,14,0,69
2,5,10,13,0,69
2,5,11,12,0,69
2,5,12,11,0,69
2,5,13,10,0,69
2,5,14,9,0,69
2,5,15,8,0,69
2,6,8,12,0,69
2,6,9,13,0,69
2,6,10,14,0,69
2,6,11,15,0,69
2,6,12,8,0,69
2,6,13,9,0,69
2,6,14,10,0,69
2,6,15,11,0,69
2,7,8,13,0,69
2,7,9,12,0,69
2,7,10,15,0,69
2,7,11,14,0,69
2,7,12,9,0,69
2,7,13,8,0,69
2,7,14,11,0,69
2,7,15,10,0,69
3,4,8,15,0,69
3,4,9,14,0,69
3,4,10,13,0,69
3,4,11,12,0,69
3,4,12,11,0,69
3,4,13,10,0,69
3,4,14,9,0,69
3,4,15,8,0,69
3,5,8,14,0,69
3,5,9,15,0,69
3,5,10,12,0,69
3,5,11,13,0,69
3,5,12,10,0,69
3,5,13,11,0,69
3,5,14,8,0,69
3,5,15,9,0,69
3,6,8,13,0,69
3,6,9,12,0,69
3,6,10,15,0,69
3,6,11,14,0,69
3,6,12,9,0,69
3,6,13,8,0,69
3,6,14,11,0,69
3,6,15,10,0,69
3,7,8,12,0,69
3,7,9,13,0,69
3,7,10,14,0,69
3,7,11,15,0,69
3,7,12,8,0,69
3,7,13,9,0,69
3,7,14,10,0,69
3,7,15,11,0,69
2,8,0,10,0,70
2,9,0,11,0,70
2,10,0,8,0,70
2,11,0,9,0,70
2,12,0,14,0,70
2,13,0,15,0,70
2,14,0,12,0,70
2,15,0,13,0,70
3,8,0,11,0,70
3,9,0,10,0,70
3,10,0,9,0,70
3,11,0,8,0,70
3,12,0,15,0,70
3,13,0,14,0,70
3,14,0,13,0,70
3,15,0,12,0,70
2,8,1,11,0,71
2,9,1,10,0,71
2,10,1,9,0,71
2,11,1,8,0,71
2,12,1,15,0,71
2,13,1,14,0,71
2,14,1,13,0,71
2,15,1,12,0,71
3,8,1,10,0,71
3,9,1,11,0,71
3,10,1,8,0,71
3,11,1,9,0,71
3,12,1,14,0,71
3,13,1,15,0,71
3,14,1,12,0,71
3,15,1,13,0,71
2,8,2,8,0,72
2,8,3,9,0,72
2,9,2,9,0,72
2,9,3,8,0,72
2,10,2,10,0,72
2,10,3,11,0,72
2,11,2,11,0,72
2,11,3,10,0,72
2,12,2,12,0,72
2,12,3,13,0,72
2,13,2,13,0,72
2,13,3,12,0,72
2,14,2,14,0,72
2,14,3,15,0,72
2,15,2,15,0,72
2,15,3,14,0,72
3,8,2,9,0,72
3,8,3,8,0,72
3,9,2,8,0,72
3,9,3,9,0,72
3,10,2,11,0,72
3,10,3,10,0,72
3,11,2,10,0,72
3,11,3,11,0,72
3,12,2,13,0,72
3,12,3,12,0,72
3,13,2,12,0,72
3,13,3,13,0,72
3,14,2,15,0,72
3,14,3,14,0,72
3,15,2,14,0,72
3,15,3,15,0,72
2,8,4,14,0,73
2,8,5,15,0,73
2,8,6,12,0,73
2,8,7,13,0,73
2,9,4,15,0,73
2,9,5,14,0,73
2,9,6,13,0,73
2,9,7,12,0,73
2,10,4,12,0,73
2,10,5,13,0,73
2,10,6,14,0,73
2,10,7,15,0,73
2,11,4,13,0,73
2,11,5,12,0,73
2,11,6,15,0,73
2,11,7,14,0,73
2,12,4,10,0,73
2,12,5,11,0,73
2,12,6,8,0,73
2,12,7,9,0,73
2,13,4,11,0,73
2,13,5,10,0,73
2,13,6,9,0,73
2,13,7,8,0,73
2,14,4,8,0,73
2,14,5,9,0,73
2,14,6,10,0,73
2,14,7,11,0,73
2,15,4,9,0,73
2,15,5,8,0,73
2,15,6,11,0,73
2,15,7,10,0,73
3,8,4,15,0,73
3,8,5,14,0,73
3,8,6,13,0,73
3,8,7,12,0,73
3,9,4,14,0,73
3,9,5,15,0,73
3,9,6,12,0,73
3,9,7,13,0,73
3,10,4,13,0,73
3,10,5,12,0,73
3,10,6,15,0,73
3,10,7,14,0,73
3,11,4,12,0,73
3,11,5,13,0,73
3,11,6,14,0,73
3,11,7,15,0,73
3,12,4,11,0,73
3,12,5,10,0,73
3,12,6,9,0,73
3,12,7,8,0,73
3,13,4,10,0,73
3,13,5,11,0,73
3,13,6,8,0,73
3,13,7,9,0,73
3,14,4,9,0,73
3,14,5,8,0,73
3,14,6,11,0,73
3,14,7,10,0,73
3,15,4,8,0,73
3,15,5,9,0,73
3,15,6,10,0,73
3,15,7,11,0,73
2,8,8,2,0,74
2,8,9,3,0,74
2,8,10,0,0,74
2,8,11,1,0,74
2,8,12,6,0,74
2,8,13,7,0,74
2,8,14,4,0,74
2,8,15,5,0,74
2,9,8,3,0,74
2,9,9,2,0,74
2,9,10,1,0,74
2,9,11,0,0,74
2,9,12,7,0,74
2,9,13,6,0,74
2,9,14,5,0,74
2,9,15,4,0,74
2,10,8,0,0,74
2,10,9,1,0,74
2,10,10,2,0,74
2,10,11,3,0,74
2,10,12,4,0,74
2,10,13,5,0,74
2,10,14,6,0,74
2,10,15,7,0,74
2,11,8,1,0,74
2,11,9,0,0,74
2,11,10,3,0,74
2,11,11,2,0,74
2,11,12,5,0,74
2,11,13,4,0,74
2,11,14,7,0,74
2,11,15,6,0,74
2,12,8,6,0,74
2,12,9,7,0,74
2,12,10,4,0,74
2,12,11,5,0,74
2,12,12,2,0,74
2,12,13,3,0,74
2,12,14,0,0,74
2,12,15,1,0,74
2,13,8,7,0,74
2,13,9,6,0,74
2,13,10,5,0,74
2,13,11,4,0,74
2,13,12,3,0,74
2,13,13,2,0,74
2,13,14,1,0,74
2,13,15,0,0,74
2,14,8,4,0,74
2,14,9,5,0,74
2,14,10,6,0,74
2,14,11,7,0,74
2,14,12,0,0,74
2,14,13,1,0,74
2,14,14,2,0,74
2,14,15,3,0,74
2,15,8,5,0,74
2,15,9,4,0,74
2,15,10,7,0,74
2,15,11,6,0,74
2,15,12,1,0,74
2,15,13,0,0,74
2,15,14,3,0,74
2,15,15,2,0,74
3,8,8,3,0,74
3,8,9,2,0,74
3,8,10,1,0,74
3,8,11,0,0,74
3,8,12,7,0,74
3,8,13,6,0,74
3,8,14,5,0,74
3,8,15,4,0,74
3,9,8,2,0,74
3,9,9,3,0,74
3,9,10,0,0,74
3,9,11,1,0,74
3,9,12,6,0,74
3,9,13,7,0,74
3,9,14,4,0,74
3,9,15,5,0,74
3,10,8,1,0,74
3,10,9,0,0,74
3,10,10,3,0,74
3,10,11,2,0,74
3,10,12,5,0,74
3,10,13,4,0,74
3,10,14,7,0,74
3,10,15,6,0,74
3,11,8,0,0,74
3,11,9,1,0,74
3,11,10,2,0,74
3,11,11,3,0,74
3,11,12,4,0,74
3,11,13,5,0,74
3,11,14,6,0,74
3,11,15,7,0,74
3,12,8,7,0,74
3,12,9,6,0,74
3,12,10,5,0,74
3,12,11,4,0,74
3,12,12,3,0,74
3,12,13,2,0,74
3,12,14,1,0,74
3,12,15,0,0,74
3,13,8,6,0,74
3,13,9,7,0,74
3,13,10,4,0,74
3,13,11,5,0,74
3,13,12,2,0,74
3,13,13,3,0,74
3,13,14,0,0,74
3,13,15,1,0,74
3,14,8,5,0,74
3,14,9,4,0,74
3,14,10,7,0,74
3,14,11,6,0,74
3,14,12,1,0,74
3,14,13,0,0,74
3,14,14,3,0,74
3,14,15,2,0,74
3,15,8,4,0,74
3,15,9,5,0,74
3,15,10,6,0,74
3,15,11,7,0,74
3,15,12,0,0,74
3,15,13,1,0,74
3,15,14,2,0,74
3,15,15,3,0,74
4,0,0,4,0,75
5,0,0,5,0,75
6,0,0,6,0,75
7,0,0,7,0,75
4,0,1,5,0,76
5,0,1,4,0,76
6,0,1,7,0,76
7,0,1,6,0,76
4,0,2,6,0,77
4,0,3,7,0,77
5,0,2,7,0,77
5,0,3,6,0,77
6,0,2,4,0,77
6,0,3,5,0,77
7,0,2,5,0,77
7,0,3,4,0,77
4,0,4,0,0,78
4,0,5,1,0,78
4,0,6,2,0,78
4,0,7,3,0,78
5,0,4,1,0,78
5,0,5,0,0,78
5,0,6,3,0,78
5,0,7,2,0,78
6,0,4,2,0,78
6,0,5,3,0,78
6,0,6,0,0,78
6,0,7,1,0,78
7,0,4,3,0,78
7,0,5,2,0,78
7,0,6,1,0,78
7,0,7,0,0,78
4,0,8,12,0,79
4,0,9,13,0,79
4,0,10,14,0,79
4,0,11,15,0,79
4,0,12,8,0,79
4,0,13,9,0,79
4,0,14,10,0,79
4,0,15,11,0,79
5,0,8,13,0,79
5,0,9,12,0,79
5,0,10,15,0,79
5,0,11,14,0,79
5,0,12,9,0,79
5,0,13,8,0,79
5,0,14,11,0,79
5,0,15,10,0,79
6,0,8,14,0,79
6,0,9,15,0,79
6,0,10,12,0,79
6,0,11,13,0,79
6,0,12,10,0,79
6,0,13,11,0,79
6,0,14,8,0,79
6,0,15,9,0,79
7,0,8,15,0,79
7,0,9,14,0,79
7,0,10,13,0,79
7,0,11,12,0,79
7,0,12,11,0,79
7,0,13,10,0,79
7,0,14,9,0,79
7,0,15,8,0,79
4,1,0,5,0,80
5,1,0,4,0,80
6,1,0,7,0,80
7,1,0,6,0,80
4,1,1,4,0,81
5,1,1,5,0,81
6,1,1,6,0,81
7,1,1,7,0,81
4,1,2,7,0,82
4,1,3,6,0,82
5,1,2,6,0,82
5,1,3,7,0,82
6,1,2,5,0,82
6,1,3,4,0,82
7,1,2,4,0,82
7,1,3,5,0,82
4,1,4,1,0,83
4,1,5,0,0,83
4,1,6,3,0,83
4,1,7,2,0,83
5,1,4,0,0,83
5,1,5,1,0,83
5,1,6,2,0,83
5,1,7,3,0,83
6,1,4,3,0,83
6,1,5,2,0,83
6,1,6,1,0,83
6,1,7,0,0,83
7,1,4,2,0,83
7,1,5,3,0,83
7,1,6,0,0,83
7,1,7,1,0,83
4,1,8,13,0,84
4,1,9,12,0,84
4,1,10,15,0,84
4,1,11,14,0,84
4,1,12,9,0,84
4,1,13,8,0,84
4,1,14,11,0,84
4,1,15,10,0,84
5,1,8,12,0,84
5,1,9,13,0,84
5,1,10,14,0,84
5,1,11,15,0,84
5,1,12,8,0,84
5,1,13,9,0,84
5,1,14,10,0,84
5,1,15,11,0,84
6,1,8,15,0,84
6,1,9,14,0,84
6,1,10,13,0,84
6,1,11,12,0,84
6,1,12,11,0,84
6,1,13,10,0,84
6,1,14,9,0,84
6,1,15,8,0,84
7,1,8,14,0,84
7,1,9,15,0,84
7,1,10,12,0,84
7,1,11,13,0,84
7,1,12,10,0,84
7,1,13,11,0,84
7,1,14,8,0,84
7,1,15,9,0,84
4,2,0,6,0,85
4,3,0,7,0,85
5,2,0,7,0,85
5,3,0,6,0,85
6,2,0,4,0,85
6,3,0,5,0,85
7,2,0,5,0,85
7,3,0,4,0,85
4,2,1,7,0,86
4,3,1,6,0,86
5,2,1,6,0,86
5,3,1,7,0,86
6,2,1,5,0,86
6,3,1,4,0,86
